ZIP code,City,State,Abbreviation,OpenEI
36020,Coosada,Alabama,AL,YES
36558,Copeland,Alabama,AL,YES
35550,Cordova,Alabama,AL,YES
36278,Corinth,Alabama,AL,YES
36585,Cortelyou,Alabama,AL,YES
35453,Cottondale,Alabama,AL,YES
36851,Cottonton,Alabama,AL,YES
36859,Cottonton,Alabama,AL,YES
36320,Cottonwood,Alabama,AL,YES
35618,Courtland,Alabama,AL,YES
36321,Cowarts,Alabama,AL,YES
36435,Coy,Alabama,AL,YES
36255,Cragford,Alabama,AL,YES
35053,Crane Hill,Alabama,AL,YES
36525,Creola,Alabama,AL,YES
35213,Crestline,Alabama,AL,YES
35213,Crestline Heights,Alabama,AL,YES
35054,Cropwell,Alabama,AL,YES
35962,Crossville,Alabama,AL,YES
36907,Cuba,Alabama,AL,YES
35055,Cullman,Alabama,AL,YES
35056,Cullman,Alabama,AL,YES
35057,Cullman,Alabama,AL,YES
35058,Cullman,Alabama,AL,YES
36852,Cusseta,Alabama,AL,YES
35474,Cypress,Alabama,AL,YES
36853,Dadeville,Alabama,AL,YES
36322,Daleville,Alabama,AL,YES
36426,Damascus,Alabama,AL,YES
36108,Dannelly,Alabama,AL,YES
35619,Danville,Alabama,AL,YES
36526,Daphne,Alabama,AL,YES
36528,Dauphin Island,Alabama,AL,YES
36528,Dauphin Islnd,Alabama,AL,YES
36256,Daviston,Alabama,AL,YES
35963,Dawson,Alabama,AL,YES
36738,Dayton,Alabama,AL,YES
36257,De Armanville,Alabama,AL,YES
36022,Deatsville,Alabama,AL,YES
35601,Decatur,Alabama,AL,YES
35602,Decatur,Alabama,AL,YES
35603,Decatur,Alabama,AL,YES
35609,Decatur,Alabama,AL,YES
35699,Decatur,Alabama,AL,YES
36529,Deer Park,Alabama,AL,YES
35551,Delmar,Alabama,AL,YES
36258,Delta,Alabama,AL,YES
36732,Demopolis,Alabama,AL,YES
35293,Dept of Treas Bur Accounts,Alabama,AL,YES
35552,Detroit,Alabama,AL,YES
36276,Dickert,Alabama,AL,YES
36436,Dickinson,Alabama,AL,YES
35126,Dixiana,Alabama,AL,YES
36420,Dixie,Alabama,AL,YES
36736,Dixons Mills,Alabama,AL,YES
36426,Dixonville,Alabama,AL,YES
35060,Docena,Alabama,AL,YES
35061,Dolomite,Alabama,AL,YES
35062,Dora,Alabama,AL,YES
36301,Dothan,Alabama,AL,YES
36302,Dothan,Alabama,AL,YES
36303,Dothan,Alabama,AL,YES
36304,Dothan,Alabama,AL,YES
36305,Dothan,Alabama,AL,YES
35553,Double Springs,Alabama,AL,YES
35964,Douglas,Alabama,AL,YES
36028,Dozier,Alabama,AL,YES
35456,Duncanville,Alabama,AL,YES
35744,Dutton,Alabama,AL,YES
36426,East Brewton,Alabama,AL,YES
36427,East Brewton,Alabama,AL,YES
35903,East Gadsden,Alabama,AL,YES
36023,East Tallassee,Alabama,AL,YES
36260,Eastaboga,Alabama,AL,YES
35404,Eastside,Alabama,AL,YES
36353,Echo,Alabama,AL,YES
35457,Echola,Alabama,AL,YES
36024,Eclectic,Alabama,AL,YES
35125,Eden,Alabama,AL,YES
36261,Edwardsville,Alabama,AL,YES
36401,Egreen,Alabama,AL,YES
36613,Eight Mile,Alabama,AL,YES
36663,Eight Mile,Alabama,AL,YES
36323,Elba,Alabama,AL,YES
36530,Elberta,Alabama,AL,YES
35554,Eldridge,Alabama,AL,YES
35620,Elkmont,Alabama,AL,YES
35144,Elliotsville,Alabama,AL,YES
35144,Elliotsvl,Alabama,AL,YES
35144,Elliotsvle,Alabama,AL,YES
36025,Elmore,Alabama,AL,YES
35458,Elrod,Alabama,AL,YES
36567,Elsanor,Alabama,AL,YES
35459,Emelle,Alabama,AL,YES
35063,Empire,Alabama,AL,YES
35223,English Village,Alabama,AL,YES
35218,Ensley,Alabama,AL,YES
36330,Enterprise,Alabama,AL,YES
36331,Enterprise,Alabama,AL,YES
35042,Eoline,Alabama,AL,YES
35460,Epes,Alabama,AL,YES
36330,Eprise,Alabama,AL,YES
36331,Eprise,Alabama,AL,YES
36026,Equality,Alabama,AL,YES
36266,Erin,Alabama,AL,YES
35745,Estillfork,Alabama,AL,YES
35461,Ethelsville,Alabama,AL,YES
36027,Eufaula,Alabama,AL,YES
36072,Eufaula,Alabama,AL,YES
36340,Eunola,Alabama,AL,YES
35462,Eutaw,Alabama,AL,YES
35621,Eva,Alabama,AL,YES
36401,Evergreen,Alabama,AL,YES
36439,Excel,Alabama,AL,YES
35966,Fabius,Alabama,AL,YES
35746,Fackler,Alabama,AL,YES
36532,Fair Hope,Alabama,AL,YES
36854,Fairfax,Alabama,AL,YES
35064,Fairfield,Alabama,AL,YES
36532,Fairhope,Alabama,AL,YES
36533,Fairhope,Alabama,AL,YES
35622,Falkville,Alabama,AL,YES
36761,Farmersville,Alabama,AL,YES
36738,Faunsdale,Alabama,AL,YES
35555,Fayette,Alabama,AL,YES
36521,Fellowship,Alabama,AL,YES
35576,Fernbank,Alabama,AL,YES
36134,First Alabama Bank,Alabama,AL,YES
36258,Fishhead,Alabama,AL,YES
36029,Fitzpatrick,Alabama,AL,YES
36855,Five Points,Alabama,AL,YES
35966,Flat Rock,Alabama,AL,YES
36441,Flomaton,Alabama,AL,YES
36442,Florala,Alabama,AL,YES
35630,Florence,Alabama,AL,YES
35631,Florence,Alabama,AL,YES
35632,Florence,Alabama,AL,YES
35633,Florence,Alabama,AL,YES
35634,Florence,Alabama,AL,YES
36535,Foley,Alabama,AL,YES
36536,Foley,Alabama,AL,YES
36030,Forest Home,Alabama,AL,YES
35214,Forestdale,Alabama,AL,YES
36276,Forester Chapel,Alabama,AL,YES
36740,Forkland,Alabama,AL,YES
36031,Fort Davis,Alabama,AL,YES
36032,Fort Deposit,Alabama,AL,YES
36205,Fort Mc Clellan,Alabama,AL,YES
36205,Fort McClellan,Alabama,AL,YES
36856,Fort Mitchell,Alabama,AL,YES
36859,Fort Mitchell,Alabama,AL,YES
35967,Fort Payne,Alabama,AL,YES
35968,Fort Payne,Alabama,AL,YES
36362,Fort Rucker,Alabama,AL,NO
35463,Fosters,Alabama,AL,YES
36461,Fountain,Alabama,AL,YES
36444,Franklin,Alabama,AL,YES
36538,Frankville,Alabama,AL,YES
36445,Frisco City,Alabama,AL,YES
36539,Fruitdale,Alabama,AL,YES
36262,Fruithurst,Alabama,AL,YES
36446,Fulton,Alabama,AL,YES
35068,Fulton Springs,Alabama,AL,YES
35068,Fultondale,Alabama,AL,YES
36741,Furman,Alabama,AL,YES
35971,Fyffe,Alabama,AL,YES
35901,Gadsden,Alabama,AL,YES
35902,Gadsden,Alabama,AL,YES
35903,Gadsden,Alabama,AL,YES
35904,Gadsden,Alabama,AL,YES
35905,Gadsden,Alabama,AL,YES
35906,Gadsden,Alabama,AL,YES
35907,Gadsden,Alabama,AL,YES
36501,Gainestown,Alabama,AL,NO
36540,Gainestown,Alabama,AL,YES
35464,Gainesville,Alabama,AL,YES
35972,Gallant,Alabama,AL,YES
36742,Gallion,Alabama,AL,YES
36038,Gantt,Alabama,AL,YES
35070,Garden City,Alabama,AL,YES
35071,Gardendale,Alabama,AL,YES
36567,Gateswood,Alabama,AL,YES
35973,Gaylesville,Alabama,AL,YES
35459,Geiger,Alabama,AL,YES
36340,Geneva,Alabama,AL,YES
36521,Georgetown,Alabama,AL,YES
36033,Georgiana,Alabama,AL,YES
35974,Geraldine,Alabama,AL,YES
36251,Gibsonville,Alabama,AL,YES
36908,Gilbertown,Alabama,AL,YES
35559,Glen Allen,Alabama,AL,YES
35125,Glen City,Alabama,AL,YES
35905,Glencoe,Alabama,AL,YES
36034,Glenwood,Alabama,AL,YES
36276,Goldville,Alabama,AL,YES
35560,Goodsprings,Alabama,AL,YES
35072,Goodwater,Alabama,AL,YES
36449,Goodway,Alabama,AL,YES
35466,Gordo,Alabama,AL,YES
36343,Gordon,Alabama,AL,YES
36035,Goshen,Alabama,AL,YES
36482,Gosport,Alabama,AL,YES
36036,Grady,Alabama,AL,YES
36263,Graham,Alabama,AL,YES
36541,Grand Bay,Alabama,AL,YES
36343,Grangeburg,Alabama,AL,YES
35747,Grant,Alabama,AL,YES
35148,Gravleeton,Alabama,AL,YES
35572,Grayson,Alabama,AL,YES
35235,Grayson Valley,Alabama,AL,YES
35073,Graysville,Alabama,AL,YES
35074,Green Pond,Alabama,AL,YES
36744,Greensboro,Alabama,AL,YES
36037,Greenville,Alabama,AL,YES
36301,Grimes,Alabama,AL,YES
36451,Grove Hill,Alabama,AL,YES
35975,Groveoak,Alabama,AL,YES
35563,Guin,Alabama,AL,YES
36521,Gulf Crest,Alabama,AL,YES
36542,Gulf Shores,Alabama,AL,YES
36547,Gulf Shores,Alabama,AL,YES
36115,Gunter A F B,Alabama,AL,YES
36115,Gunter A F S,Alabama,AL,YES
36114,Gunter AFB,Alabama,AL,YES
36115,Gunter AFB,Alabama,AL,YES
36115,Gunter AFS,Alabama,AL,YES
36118,Gunter AFS,Alabama,AL,YES
36118,Gunter AFS-ECI,Alabama,AL,YES
36118,Gunter ECI,Alabama,AL,YES
35976,Guntersville,Alabama,AL,YES
35748,Gurley,Alabama,AL,YES
35564,Hackleburg,Alabama,AL,YES
36442,Hacoda,Alabama,AL,YES
36319,Haleburg,Alabama,AL,YES
35565,Haleyville,Alabama,AL,YES
35570,Hamilton,Alabama,AL,YES
35989,Hammondville,Alabama,AL,YES
35763,Hampton Cove,Alabama,AL,YES
35077,Hanceville,Alabama,AL,YES
36039,Hardaway,Alabama,AL,YES
36251,Harkins Crossroads,Alabama,AL,YES
35078,Harpersville,Alabama,AL,YES
35125,Harrisburg,Alabama,AL,YES
36344,Hartford,Alabama,AL,YES
35640,Hartselle,Alabama,AL,YES
35749,Harvest,Alabama,AL,YES
36858,Hatchechubbee,Alabama,AL,YES
35474,Havana,Alabama,AL,YES
36280,Hawk,Alabama,AL,YES
36585,Hawthorn,Alabama,AL,YES
36529,Hawthorne,Alabama,AL,YES
35079,Hayden,Alabama,AL,YES
36040,Hayneville,Alabama,AL,YES
36278,Haywood,Alabama,AL,YES
35750,Hazel Green,Alabama,AL,YES
36345,Headland,Alabama,AL,YES
36558,Healing Springs,Alabama,AL,YES
36264,Heflin,Alabama,AL,YES
35022,Helena,Alabama,AL,YES
35080,Helena,Alabama,AL,YES
35978,Henagar,Alabama,AL,YES
36523,Heron Bay,Alabama,AL,YES
35979,Higdon,Alabama,AL,YES
36344,Highbluff,Alabama,AL,YES
36266,Highland,Alabama,AL,YES
36041,Highland Home,Alabama,AL,YES
35121,Highland Lake,Alabama,AL,YES
36263,Hightower,Alabama,AL,YES
35643,Hillsboro,Alabama,AL,YES
35571,Hodges,Alabama,AL,YES
36301,Hodgesville,Alabama,AL,YES
35903,Hokes Bluff,Alabama,AL,YES
35082,Hollins,Alabama,AL,YES
36264,Hollis Crossroads,Alabama,AL,YES
35083,Holly Pond,Alabama,AL,YES
35751,Hollytree,Alabama,AL,YES
35752,Hollywood,Alabama,AL,YES
35404,Holt,Alabama,AL,YES
36859,Holy Trinity,Alabama,AL,YES
35219,Homewd,Alabama,AL,YES
35209,Homewood,Alabama,AL,YES
35219,Homewood,Alabama,AL,YES
35259,Homewood,Alabama,AL,YES
36042,Honoraville,Alabama,AL,YES
35121,Hoods Crossroads,Alabama,AL,YES
35216,Hoover,Alabama,AL,YES
35226,Hoover,Alabama,AL,YES
35236,Hoover,Alabama,AL,YES
35244,Hoover,Alabama,AL,YES
36043,Hope Hull,Alabama,AL,YES
35023,Hopewell,Alabama,AL,YES
35980,Horton,Alabama,AL,YES
35572,Houston,Alabama,AL,YES
35022,Hueytown,Alabama,AL,YES
35023,Hueytown,Alabama,AL,YES
35235,Huffman,Alabama,AL,YES
36535,Huggers Landing,Alabama,AL,YES
35801,Huntsville,Alabama,AL,YES
35802,Huntsville,Alabama,AL,YES
35803,Huntsville,Alabama,AL,YES
35804,Huntsville,Alabama,AL,YES
35805,Huntsville,Alabama,AL,YES
35806,Huntsville,Alabama,AL,YES
35807,Huntsville,Alabama,AL,YES
35808,Huntsville,Alabama,AL,YES
35809,Huntsville,Alabama,AL,YES
35810,Huntsville,Alabama,AL,YES
35811,Huntsville,Alabama,AL,YES
35812,Huntsville,Alabama,AL,YES
35813,Huntsville,Alabama,AL,YES
35814,Huntsville,Alabama,AL,YES
35815,Huntsville,Alabama,AL,YES
35816,Huntsville,Alabama,AL,YES
35824,Huntsville,Alabama,AL,YES
35893,Huntsville,Alabama,AL,YES
35894,Huntsville,Alabama,AL,YES
35895,Huntsville,Alabama,AL,YES
35896,Huntsville,Alabama,AL,YES
35897,Huntsville,Alabama,AL,YES
35898,Huntsville,Alabama,AL,YES
35899,Huntsville,Alabama,AL,YES
35895,Huntsville Utilities,Alabama,AL,YES
36860,Hurtsboro,Alabama,AL,YES
36543,Huxford,Alabama,AL,YES
36481,Hybart,Alabama,AL,YES
35768,Hytop,Alabama,AL,YES
36251,Idaho,Alabama,AL,YES
35981,Ider,Alabama,AL,YES
35124,Indian Springs,Alabama,AL,YES
35124,Indian Springs Village,Alabama,AL,YES
35124,Indn Springs Village,Alabama,AL,YES
35894,Intergraph Corporation,Alabama,AL,YES
35210,Irondale,Alabama,AL,YES
36544,Irvington,Alabama,AL,YES
35954,Ivalee,Alabama,AL,YES
36910,Jachin,Alabama,AL,YES
36346,Jack,Alabama,AL,YES
36501,Jackson,Alabama,AL,NO
36515,Jackson,Alabama,AL,YES
36545,Jackson,Alabama,AL,YES
36861,Jacksons Gap,Alabama,AL,YES
36265,Jacksonville,Alabama,AL,YES
35501,Jasper,Alabama,AL,YES
35502,Jasper,Alabama,AL,YES
35503,Jasper,Alabama,AL,YES
35504,Jasper,Alabama,AL,YES
36745,Jefferson,Alabama,AL,YES
35210,Jefferson Park,Alabama,AL,YES
35085,Jemison,Alabama,AL,YES
36749,Jones,Alabama,AL,YES
35087,Joppa,Alabama,AL,YES
36530,Josephine,Alabama,AL,YES
35573,Kansas,Alabama,AL,YES
36426,Keego,Alabama,AL,YES
35468,Kellerman,Alabama,AL,YES
36301,Kelly Springs,Alabama,AL,YES
35089,Kellyton,Alabama,AL,YES
35574,Kennedy,Alabama,AL,YES
36045,Kent,Alabama,AL,YES
35645,Killen,Alabama,AL,YES
35091,Kimberly,Alabama,AL,YES
35574,Kingville,Alabama,AL,YES
36303,Kinsey,Alabama,AL,YES
36453,Kinston,Alabama,AL,YES
35469,Knoxville,Alabama,AL,YES
36558,Koenton,Alabama,AL,YES
36863,La Nett,Alabama,AL,YES
35754,Laceys Spring,Alabama,AL,YES
36862,Laf Ayette,Alabama,AL,YES
36862,Lafayette,Alabama,AL,YES
35111,Lake View,Alabama,AL,YES
36863,Lanett,Alabama,AL,YES
36854,Langdale,Alabama,AL,YES
35755,Langston,Alabama,AL,YES
36046,Lapine,Alabama,AL,YES
36904,Lavaca,Alabama,AL,YES
36793,Lawley,Alabama,AL,YES
36310,Lawrenceville,Alabama,AL,YES
35094,Leeds,Alabama,AL,YES
35983,Leesburg,Alabama,AL,YES
35646,Leighton,Alabama,AL,YES
36505,Lemoyne,Alabama,AL,YES
36454,Lenox,Alabama,AL,YES
36548,Leroy,Alabama,AL,YES
35647,Lester,Alabama,AL,YES
36047,Letohatchee,Alabama,AL,YES
36276,Levelroad,Alabama,AL,YES
35648,Lexington,Alabama,AL,YES
35210,Liberty Highlands,Alabama,AL,YES
36420,Libertyville,Alabama,AL,YES
36549,Lillian,Alabama,AL,YES
35096,Lincoln,Alabama,AL,YES
36748,Linden,Alabama,AL,YES
36266,Lineville,Alabama,AL,YES
36910,Lisman,Alabama,AL,YES
36912,Lisman,Alabama,AL,YES
36429,Little Brooklyn,Alabama,AL,YES
36550,Little River,Alabama,AL,YES
35470,Livingston,Alabama,AL,YES
36865,Loachapoka,Alabama,AL,YES
36455,Lockhart,Alabama,AL,YES
35097,Locust Fork,Alabama,AL,YES
35098,Logan,Alabama,AL,YES
36048,Louisville,Alabama,AL,YES
36751,Low Peach Tre,Alabama,AL,YES
36751,Lower Peach Tree,Alabama,AL,YES
36752,Lowndesboro,Alabama,AL,YES
36551,Loxley,Alabama,AL,YES
36049,Luverne,Alabama,AL,YES
36751,Lwr Pch Tree,Alabama,AL,YES
35575,Lynn,Alabama,AL,YES
36273,Macedonia,Alabama,AL,YES
35756,Madison,Alabama,AL,YES
35757,Madison,Alabama,AL,YES
35758,Madison,Alabama,AL,YES
36320,Madrid,Alabama,AL,YES
36114,Mafb Gun Annx,Alabama,AL,YES
36610,Magazine,Alabama,AL,YES
36754,Magnolia,Alabama,AL,YES
36555,Magnolia Springs,Alabama,AL,YES
36556,Malcolm,Alabama,AL,YES
36278,Malone,Alabama,AL,YES
36349,Malvern,Alabama,AL,YES
36750,Maplesville,Alabama,AL,YES
36793,Maplesville,Alabama,AL,YES
36051,Marbury,Alabama,AL,YES
35112,Margaret,Alabama,AL,YES
36756,Marion,Alabama,AL,YES
36759,Marion Jct,Alabama,AL,YES
36759,Marion Junction,Alabama,AL,YES
35115,Marvel,Alabama,AL,YES
35699,Master Charge,Alabama,AL,YES
36013,Mathews,Alabama,AL,YES
36052,Mathews,Alabama,AL,YES
36112,Maxwell AFB,Alabama,AL,YES
36113,Maxwell AFB,Alabama,AL,YES
36114,Maxwell AFB Gunter Annex,Alabama,AL,YES
35114,Maylene,Alabama,AL,YES
35118,Maytown,Alabama,AL,YES
35111,Mc Calla,Alabama,AL,YES
36502,Mc Cullough,Alabama,AL,YES
36553,Mc Intosh,Alabama,AL,YES
36456,Mc Kenzie,Alabama,AL,YES
35471,Mc Shan,Alabama,AL,YES
36753,Mc Williams,Alabama,AL,YES
36502,McCullough,Alabama,AL,YES
36456,McKenzie,Alabama,AL,YES
35442,McMullen,Alabama,AL,YES
35242,Meadowbrook,Alabama,AL,YES
36457,Megargel,Alabama,AL,YES
36255,Mellow Valley,Alabama,AL,YES
36913,Melvin,Alabama,AL,YES
35984,Mentone,Alabama,AL,YES
35759,Meridianville,Alabama,AL,YES
36458,Mexia,Alabama,AL,YES
35228,Midfield,Alabama,AL,YES
36350,Midland City,Alabama,AL,YES
36053,Midway,Alabama,AL,YES
36530,Miflin,Alabama,AL,YES
36054,Millbrook,Alabama,AL,YES
36726,Millers Ferry,Alabama,AL,YES
36267,Millerville,Alabama,AL,YES
35576,Millport,Alabama,AL,YES
36558,Millry,Alabama,AL,YES
36761,Minter,Alabama,AL,YES
36601,Mobile,Alabama,AL,YES
36602,Mobile,Alabama,AL,YES
36603,Mobile,Alabama,AL,YES
36604,Mobile,Alabama,AL,YES
36605,Mobile,Alabama,AL,YES
36606,Mobile,Alabama,AL,YES
36607,Mobile,Alabama,AL,YES
36608,Mobile,Alabama,AL,YES
36609,Mobile,Alabama,AL,YES
36610,Mobile,Alabama,AL,YES
36611,Mobile,Alabama,AL,YES
36612,Mobile,Alabama,AL,YES
36613,Mobile,Alabama,AL,YES
36615,Mobile,Alabama,AL,YES
36616,Mobile,Alabama,AL,YES
36617,Mobile,Alabama,AL,YES
36618,Mobile,Alabama,AL,YES
36619,Mobile,Alabama,AL,YES
36625,Mobile,Alabama,AL,YES
36628,Mobile,Alabama,AL,YES
36630,Mobile,Alabama,AL,YES
36633,Mobile,Alabama,AL,YES
36640,Mobile,Alabama,AL,YES
36641,Mobile,Alabama,AL,YES
36644,Mobile,Alabama,AL,YES
36652,Mobile,Alabama,AL,YES
36660,Mobile,Alabama,AL,YES
36663,Mobile,Alabama,AL,YES
36670,Mobile,Alabama,AL,YES
36671,Mobile,Alabama,AL,YES
36675,Mobile,Alabama,AL,YES
36685,Mobile,Alabama,AL,YES
36688,Mobile,Alabama,AL,YES
36689,Mobile,Alabama,AL,YES
36691,Mobile,Alabama,AL,YES
36693,Mobile,Alabama,AL,YES
36695,Mobile,Alabama,AL,YES
36644,Mobile Gov Plz,Alabama,AL,YES
36675,Mobile P&DC,Alabama,AL,YES
36523,Mon Louis,Alabama,AL,YES
36460,Monroeville,Alabama,AL,YES
36461,Monroeville,Alabama,AL,YES
36462,Monroeville,Alabama,AL,YES
35115,Montevallo,Alabama,AL,YES
36132,Montg,Alabama,AL,YES
36133,Montg,Alabama,AL,YES
36134,Montg,Alabama,AL,YES
36135,Montg,Alabama,AL,YES
36140,Montg,Alabama,AL,YES
36141,Montg,Alabama,AL,YES
36142,Montg,Alabama,AL,YES
36177,Montg,Alabama,AL,YES
36101,Montgomery,Alabama,AL,YES
36102,Montgomery,Alabama,AL,YES
36103,Montgomery,Alabama,AL,YES
36104,Montgomery,Alabama,AL,YES
36105,Montgomery,Alabama,AL,YES
36106,Montgomery,Alabama,AL,YES
36107,Montgomery,Alabama,AL,YES
36108,Montgomery,Alabama,AL,YES
36109,Montgomery,Alabama,AL,YES
36110,Montgomery,Alabama,AL,YES
36111,Montgomery,Alabama,AL,YES
36112,Montgomery,Alabama,AL,YES
36113,Montgomery,Alabama,AL,YES
36114,Montgomery,Alabama,AL,YES
36115,Montgomery,Alabama,AL,YES
36116,Montgomery,Alabama,AL,YES
36117,Montgomery,Alabama,AL,YES
36118,Montgomery,Alabama,AL,YES
36119,Montgomery,Alabama,AL,YES
36120,Montgomery,Alabama,AL,YES
36121,Montgomery,Alabama,AL,YES
36123,Montgomery,Alabama,AL,YES
36124,Montgomery,Alabama,AL,YES
36125,Montgomery,Alabama,AL,YES
36130,Montgomery,Alabama,AL,YES
36131,Montgomery,Alabama,AL,YES
36132,Montgomery,Alabama,AL,YES
36133,Montgomery,Alabama,AL,YES
36134,Montgomery,Alabama,AL,YES
36135,Montgomery,Alabama,AL,YES
36140,Montgomery,Alabama,AL,YES
36141,Montgomery,Alabama,AL,YES
36142,Montgomery,Alabama,AL,YES
36177,Montgomery,Alabama,AL,YES
36191,Montgomery,Alabama,AL,YES
36177,Montgomery Business Reply Ma,Alabama,AL,YES
36559,Montrose,Alabama,AL,YES
35004,Moody,Alabama,AL,YES
35649,Mooresville,Alabama,AL,YES
35116,Morris,Alabama,AL,YES
36625,Morrisons Cafeteria,Alabama,AL,YES
36762,Morvin,Alabama,AL,YES
36276,Motley,Alabama,AL,YES
35650,Moulton,Alabama,AL,YES
35474,Moundville,Alabama,AL,YES
35443,Mount Hebron,Alabama,AL,YES
35651,Mount Hope,Alabama,AL,YES
36057,Mount Meigs,Alabama,AL,YES
35117,Mount Olive,Alabama,AL,YES
36560,Mount Vernon,Alabama,AL,YES
35223,Mountain Brk,Alabama,AL,YES
35253,Mountain Brk,Alabama,AL,YES
35223,Mountain Brook,Alabama,AL,YES
35253,Mountain Brook,Alabama,AL,YES
36051,Mountain Creek,Alabama,AL,YES
36101,Mtgy,Alabama,AL,YES
36102,Mtgy,Alabama,AL,YES
36103,Mtgy,Alabama,AL,YES
36104,Mtgy,Alabama,AL,YES
36105,Mtgy,Alabama,AL,YES
36106,Mtgy,Alabama,AL,YES
36107,Mtgy,Alabama,AL,YES
36108,Mtgy,Alabama,AL,YES
36109,Mtgy,Alabama,AL,YES
36110,Mtgy,Alabama,AL,YES
36111,Mtgy,Alabama,AL,YES
36112,Mtgy,Alabama,AL,YES
36113,Mtgy,Alabama,AL,YES
36114,Mtgy,Alabama,AL,YES
36115,Mtgy,Alabama,AL,YES
36116,Mtgy,Alabama,AL,YES
36117,Mtgy,Alabama,AL,YES
36118,Mtgy,Alabama,AL,YES
36119,Mtgy,Alabama,AL,YES
36120,Mtgy,Alabama,AL,YES
36121,Mtgy,Alabama,AL,YES
36123,Mtgy,Alabama,AL,YES
36124,Mtgy,Alabama,AL,YES
36125,Mtgy,Alabama,AL,YES
36130,Mtgy,Alabama,AL,YES
36131,Mtgy,Alabama,AL,YES
36132,Mtgy,Alabama,AL,YES
36133,Mtgy,Alabama,AL,YES
36134,Mtgy,Alabama,AL,YES
36135,Mtgy,Alabama,AL,YES
36140,Mtgy,Alabama,AL,YES
36141,Mtgy,Alabama,AL,YES
36142,Mtgy,Alabama,AL,YES
36177,Mtgy,Alabama,AL,YES
36191,Mtgy,Alabama,AL,YES
35243,Mtn Brook,Alabama,AL,YES
35118,Mulga,Alabama,AL,YES
36268,Munford,Alabama,AL,YES
35897,Munitions Missle Com Sch,Alabama,AL,YES
36269,Muscadine,Alabama,AL,YES
35661,Muscle Shoals,Alabama,AL,YES
35662,Muscle Shoals,Alabama,AL,YES
36460,Mville,Alabama,AL,YES
36461,Mville,Alabama,AL,YES
36763,Myrtlewood,Alabama,AL,YES
36764,Nanafalia,Alabama,AL,YES
35577,Natural Brg,Alabama,AL,YES
35577,Natural Bridge,Alabama,AL,YES
35578,Nauvoo,Alabama,AL,YES
36915,Needham,Alabama,AL,YES
36351,New Brockton,Alabama,AL,YES
35119,New Castle,Alabama,AL,YES
35760,New Hope,Alabama,AL,YES
35761,New Market,Alabama,AL,YES
36256,New Site,Alabama,AL,YES
36765,Newbern,Alabama,AL,YES
36280,Newell,Alabama,AL,YES
36352,Newton,Alabama,AL,YES
36353,Newville,Alabama,AL,YES
36026,Nixburg,Alabama,AL,YES
35762,Normal,Alabama,AL,YES
35630,North Florence,Alabama,AL,YES
35006,North Johns,Alabama,AL,YES
35473,North Port,Alabama,AL,YES
35475,North Port,Alabama,AL,YES
35476,North Port,Alabama,AL,YES
35473,Northport,Alabama,AL,YES
35475,Northport,Alabama,AL,YES
35476,Northport,Alabama,AL,YES
36866,Notasulga,Alabama,AL,YES
35473,Nport,Alabama,AL,YES
35475,Nport,Alabama,AL,YES
35476,Nport,Alabama,AL,YES
35150,Oak Grove,Alabama,AL,YES
35151,Oak Grove,Alabama,AL,YES
36766,Oak Hill,Alabama,AL,YES
36766,Oakhill,Alabama,AL,YES
35579,Oakman,Alabama,AL,YES
35896,Oakwood College,Alabama,AL,YES
35120,Odenville,Alabama,AL,YES
36266,Ofelia,Alabama,AL,YES
36271,Ohatchee,Alabama,AL,YES
35121,Oneonta,Alabama,AL,YES
36801,Opelika,Alabama,AL,YES
36802,Opelika,Alabama,AL,YES
36803,Opelika,Alabama,AL,YES
36804,Opelika,Alabama,AL,YES
36467,Opp,Alabama,AL,YES
36561,Orange Beach,Alabama,AL,YES
36767,Orrville,Alabama,AL,YES
35210,Overton,Alabama,AL,YES
35763,Owens Cross Roads,Alabama,AL,YES
35763,Owens Crossroads,Alabama,AL,YES
35763,Owens X Roads,Alabama,AL,YES
36203,Oxford,Alabama,AL,YES
36535,Oyster Bay,Alabama,AL,YES
36360,Ozark,Alabama,AL,YES
36361,Ozark,Alabama,AL,YES
35764,Paint Rock,Alabama,AL,YES
35123,Palmerdale,Alabama,AL,YES
35477,Panola,Alabama,AL,YES
36370,Pansey,Alabama,AL,YES
35580,Parrish,Alabama,AL,YES
36049,Patsburg,Alabama,AL,YES
35124,Pelham,Alabama,AL,YES
35125,Pell City,Alabama,AL,YES
35128,Pell City,Alabama,AL,YES
36916,Pennington,Alabama,AL,YES
36562,Perdido,Alabama,AL,YES
36530,Perdido Beach,Alabama,AL,YES
36470,Perdue Hill,Alabama,AL,YES
36061,Perote,Alabama,AL,YES
36471,Peterman,Alabama,AL,YES
35478,Peterson,Alabama,AL,YES
36062,Petrey,Alabama,AL,YES
36867,Phenix City,Alabama,AL,YES
36868,Phenix City,Alabama,AL,YES
36869,Phenix City,Alabama,AL,YES
36870,Phenix City,Alabama,AL,YES
35581,Phil Campbell,Alabama,AL,YES
35447,Pickensville,Alabama,AL,YES
36272,Piedmont,Alabama,AL,YES
36064,Pike Road,Alabama,AL,YES
36371,Pinckard,Alabama,AL,YES
36768,Pine Apple,Alabama,AL,YES
36769,Pine Hill,Alabama,AL,YES
36065,Pine Level,Alabama,AL,YES
36507,Pinegrove,Alabama,AL,YES
35126,Pinson,Alabama,AL,YES
35765,Pisgah,Alabama,AL,YES
